Key,SourceString,Context
"Aquatoria_BrethenCoast_Desc","Brethren forces operate here against Blackbeard. Expect encounters with both friends and foes.\r\n\r\n<T_BOLD>Spoils:</> Piasters, Blackbeard Insignias\r\n<T_BOLD>Boarding Spoils:</> Trade Goods, Coffee, Salt",""
"Aquatoria_Name_Smugglers","Smugglers Waters",""
"Aquatoria_Smugglers_Desc","Smuggler routes run through this area. Blackbeard pirates frequently raid trade ships here. Expect encounters with both friends and foes.\r\n\r\n<T_BOLD>Spoils:</> Piasters, Blackbeard Insignias\r\n<T_BOLD>Boarding Spoils:</> Trade Goods, Coffee, Salt",""
"Aquatoria_Name_TradeRoute","Trade Route",""
"Aquatoria_Name_Undead","Undead Waters",""
"Aquatoria_Name_Bucaneers","Bucaneers Waters",""
"Aquatoria_Bucaneers_Desc","Buccaneers contest these waters with Blackbeard. Expect encounters with both friends and foes.\r\n\r\n<T_BOLD>Spoils:</> Piasters, Blackbeard Insignias\r\n<T_BOLD>Boarding Spoils:</> Trade Goods, Coffee, Salt",""
"Aquatoria_Encounter_Levels_1","Encounter levels: 1 - 5",""
"Aquatoria_Encounter_Levels_2","Encounter levels: 6 - 10",""
"Aquatoria_Encounter_Levels_3","Encounter levels: 11 - 15",""
"Aquatoria_Encounter_Blockade","Encounter levels: ???",""
"Aquatoria_Undead_Desc","Ships are rumored to vanish in these waters. Rare ships dare to linger in these waters for long.\r\n \r\n<T_BOLD>Spoils:</> Piasters, Blackbeard Insignias\r\n<T_BOLD>Boarding Spoils:</> Trade Goods, Coffee, Salt",""
"Area_Name_NoArea","No Area",""
"Craft_Subtab_Create","Create",""
"Craft_Subtab_Upgrade","Upgrade",""
"Craft_Subtab_Ascend","Ascend",""
"Craft_Subtab_Refill","Refill / Repair",""
"Craft_Subtab_Worker","Worker",""
"Craft_Subheader_RarityFilter","Filter by rarity",""
"ShipMeta_ArseanalReserves_Header","Arsenal Reserves",""
"ShipMeta_ArseanalReserves_SelectedReserves","Selected reserves",""
"ShipMeta_Crew_CrewHeader","Crew",""
"ShipMeta_Crew_CrewNotFullWarning","Not enough crew members to fully operate the ship. Maximum speed and stability reduced.",""
"ShipMeta_Crew_CrewManagementNotAvailable","Crew management is not available now.",""
"ShipMeta_InteractionOption_ShipManagement","Ship Management",""
"Craft_Subheader_RequiredResources","Required resources:",""
"ShipMeta_InteractionOption_ShipDockManagement","Ship Management (Docked)",""
"Craft_Subheader_AmountSelection","Select amount:",""
"Craft_Subheader_OutpostOrderSize","Order size:",""
"Craft_Subheader_OutpostQueueState","Current state:",""
"Craft_Subheader_OutpostOrders","Available orders",""
"Craft_Subheader_RecipeList","Recipes",""
"Craft_Subheader_Result","Result:",""
"Craft_Subheader_DisassembleResult","Disassembly result:",""
"Craft_Subheader_DisassembleWarning","Warning:",""
"Craft_Subheader_TradePrice","Price:",""
"Craft_Subheader_TradeIncome","You will receive:",""
"Craft_Subheader_RecipeListItems","Items in your inventory",""
"Craft_Subheader_RecipeListEquipment","Equipment in your inventory",""
"Craft_Subheader_ItemTier","Item level:",""
"Craft_Hint_ItemsPerIteration","(x{value} items per iteration)",""
"Craft_Hint_EquipmentUpgrade","Upgrading items improves their stats.",""
"Craft_Hint_EquipmentAscend","Ascending items unlocks new perks.",""
"Craft_Hint_NoAvailableRecipes","No recipes available",""
"Craft_Hint_NoAvailableRecipesUpgrade","You have no equipment items to upgrade",""
"Craft_Hint_NoAvailableRecipesRefill","You have no items to refill / repair",""
"Craft_Hint_NoAvailableRecipesAscend","You have no equipment items to ascend",""
"Craft_Hint_NoAvailableRecipesDisassemble","You have no equipment to disassemble",""
"Craft_Hint_NoAvailableRecipesBuy","The merchant has no goods for you",""
"Craft_Hint_NoAvailableRecipesSell","You have no goods to sell",""
"Craft_Hint_ComfortRequirementMet","<T_BOLD>Level {value}</> station is required",""
"Craft_Hint_ComfortRequirementFailed","<T_NEG>Level {value}</> station is required\r\nBuild more improvements for the station",""
"Craft_Hint_OutpostCraftTime","Delivery time:",""
"Craft_Hint_OutpostCraftAlias","{minutes} min",""
"Craft_Hint_ImprovedRecipe","The recipe has been improved by a worker",""
"Craft_Warning_Disassembly","You are about to disassemble the following item:\r\n<T_BOLD>{itemname}</>\r\n \r\nThe disassembling process does not take into account upgrades made to an item.\r\n\r\n<T_NEG>This action cannot be undone!</>",""
"Craft_Warning_DisassemblyShort","THIS ACTION CANNOT BE UNDONE",""
"Craft_Button_TakeAllOutput","Take All",""
"Craft_Button_Craft","Craft",""
"Craft_Button_Ascend","Ascend",""
"Craft_Button_CraftOutpost","Place an Order",""
"Craft_Value_EnoughRequiredItems","<T_POS>{required}</> <Default>({have})</>",""
"Craft_Value_MissingRequiredItems","<T_NEG>{required}</> <Default>({have})</>",""
"Craft_Error_NoResources","Not enough resources",""
"Craft_Error_NoComfort","A higher level station is required",""
"Craft_Error_QueueFull","Queue is full",""
"Craft_Error_NotAvailable","Recipe is not available",""
"Craft_Error_InventoryFull","Not enough space in inventory",""
"Craft_Error_InventoryFullForTakeItems","Inventory is full",""
"Craft_Error_OutpostAlreadyOrdered","Another order in progress",""
"Craft_OutpostStatus_Ready","Ready to sail",""
"Craft_OutpostStatus_OnWayToPort","On the way to load goods",""
"Craft_OutpostStatus_Loads","Loading goods",""
"Craft_OutpostStatus_OnWayBack","Sailing back",""
"NPC_Subheader_Bonuses","Bonuses:",""
"NPC_Subheader_WorkersList","Available workers",""
"NPC_Subheader_GuestsList","Guests of the settlement",""
"NPC_Subheader_AllWorkers","Settlement workers",""
"NPC_Subheader_GuestBio","Biography:",""
"NPC_Error_NotOwnedWorker","This worker has been hired by someone else. If you dismiss them, you won't be able to reassign them back.",""
"NPC_Error_NotOwnedGuest","This guest has already settled by someone else. If you evict them, you won't be able to invite them back untill you've met them.",""
"NPC_Error_WorkerBusy","This worker is assigned to another station in your settlement",""
"NPC_Hint_NoBonuses","This worker has no special bonuses",""
"NPC_Hint_NoWorkers","You have no available workers for this station",""
"NPC_Hint_NoGuests","You don't have any guests yet",""
"NPC_Hint_NoWorkersInList","You don't have any workers yet",""
"NPC_Hint_GuestSettled","This guest has settled in your settlement",""
"NPC_Hint_GuestNotSettled","This guest has not yet settled in your settlement",""
"NPC_Status_Assigned","Assigned",""
"NPC_Status_AssignedOnAnotherStation","Busy",""
"NPC_Status_Settled","Settled in",""
"NPC_Button_Assign","Assign",""
"NPC_Button_Dismiss","Dismiss",""
"NPC_Button_Settle","Settle",""
"NPC_Button_Evict","Evict",""
"BuildingCenter_Subtab_Info","Settlement Info",""
"BuildingCenter_Subtab_Guests","Guests",""
"BuildingCenter_Subtab_Workers","Workers",""
"AdvResearch_Manual_CJ_Boss_FoothilsUnlocked","• Доступ к исследованию Предгорий\r\n• Доступ к созданию предметов 10+ уровня",""
"AdvResearch_Manual_CJ_Boss_CJBOssDefeated","Томас Ричардс повержен",""
"AdvResearch_Manual_CJ_Boss_CJBOssToKill","Томас Ричардс повержен",""
"AdvResearch_Manual_CJ_Boss_CJBOssToKillisUnknown","Неизвестно (угроза Прибрежных Джунглей)",""
"AdvResearch_Manual_CJ_Boss_SwampsUnlocked","• Доступ к исследованию Болот\r\n• Доступ к созданию предметов 20+ уровня",""
"AdvResearch_Manual_CJ_Boss_FHBOssDefeated","Израэль Хендс повержен",""
"AdvResearch_Manual_CJ_Boss_FHBOssToKill","Израэль Хендс повержен",""
"AdvResearch_Manual_CJ_Boss_FHBOssToKillisUnknown","Неизвестно (угроза Предгорий)",""
"AdvResearch_Manual_SW_Boss_AshlandsUnlocked","Additional content will be released in upcoming updates.",""
"AdvResearch_Manual_SW_Boss_SWBOssDefeated","Tainted Priestess Was Defeated",""
"AdvResearch_Manual_SW_Boss_SWBOssToKill","Tainted Priestess Was Defeated",""
"AdvResearch_Manual_SW_Boss_SWBOssToKillisUnknown","Неизвестно (угроза Болот)",""
"LocalEvent_Quest_Goal","<T_GOLD>{current}</>/{max}",""
"Quest_GoalAlias_CoopMark","{questgoal} <T_GOLD>[</><img id=\""Coop\""/><T_GOLD>Shared quest progress]</>","no need to localize"
"ShipManagementScreen_howToManage_Hint","You can manage Gear of your ship while close to a Wharf.",""
"ShipManagementScreen_Ship_State","Ship State",""
"ShipManagementScreen_Ship_State_Health","Ship Health",""
"ShipManagementScreen_Ship_State_Crew","Crew State (In development)",""
"ShipManagementScreen_Ship_State_Reserve","Current Ship Reserve",""
